"Data","À vista R$","À vista US$","inx"
"30/05/2017","458.54","140.57","5161"
"31/05/2017","453.01","139.95","5162"
"01/06/2017","451.23","138.93","5163"
"02/06/2017","447.03","137.51","5164"
"05/06/2017","455.87","138.65","5165"
"06/06/2017","450.62","137.43","5166"
"07/06/2017","447.75","136.63","5167"
"08/06/2017","451.41","138.34","5168"
"09/06/2017","452.53","137.88","5169"
"12/06/2017","455.24","137.41","5170"
"13/06/2017","451.04","136.47","5171"
"14/06/2017","450.27","136.9","5172"
"16/06/2017","446.42","135.77","5173"
"19/06/2017","447.6","136.09","5174"
"20/06/2017","445.37","133.59","5175"
"21/06/2017","439.65","132.03","5176"
"22/06/2017","424.37","127.36","5177"
"23/06/2017","435.75","130.5","5178"
"26/06/2017","439.36","133.1","5179"
"27/06/2017","441.5","133.06","5180"
"28/06/2017","440.51","134.1","5181"
"29/06/2017","443.49","134.27","5182"
"30/06/2017","445.86","134.62","5183"
"03/07/2017","448.38","135.87","5184"
"04/07/2017","445.81","134.77","5185"
"05/07/2017","452.52","137.38","5186"
"06/07/2017","449.59","136.28","5187"
"07/07/2017","447.23","136.18","5188"
"10/07/2017","446.63","137","5189"
"11/07/2017","442.86","136.1","5190"
"12/07/2017","441.4","137.68","5191"
"13/07/2017","450.22","140.17","5192"
"14/07/2017","455.56","143.21","5193"
"17/07/2017","455.1","143.02","5194"
"18/07/2017","451.34","143.05","5195"
"19/07/2017","456.78","145.19","5196"
"20/07/2017","455.07","145.39","5197"
"21/07/2017","455.84","145.26","5198"
"24/07/2017","450.04","143.01","5199"
"25/07/2017","445.67","140.64","5200"
"26/07/2017","452.59","144.14","5201"
"27/07/2017","458.84","145.34","5202"
"28/07/2017","464.11","148.14","5203"
"31/07/2017","464.41","149.04","5204"
"01/08/2017","460.07","147.36","5205"
"02/08/2017","467.19","149.64","5206"
"03/08/2017","468.48","150.44","5207"
"04/08/2017","467.85","149.71","5208"
"07/08/2017","473.49","151.61","5209"
"08/08/2017","478.66","153.22","5210"
"09/08/2017","478.06","151.81","5211"
"10/08/2017","471.79","148.92","5212"
"11/08/2017","473.88","149.49","5213"
"14/08/2017","466.94","146.33","5214"
"15/08/2017","459.26","144.6","5215"
"16/08/2017","455.78","144.65","5216"
"17/08/2017","450.61","141.74","5217"
"18/08/2017","451.73","143.64","5218"
"21/08/2017","448.64","141.62","5219"
"22/08/2017","448.96","141.76","5220"
"23/08/2017","446.41","142.3","5221"
"24/08/2017","443.36","141.02","5222"
"25/08/2017","448.86","142.36","5223"
"28/08/2017","451.59","142.86","5224"
"29/08/2017","448.87","142","5225"
"30/08/2017","445.43","141","5226"
"31/08/2017","445.72","141.5","5227"
"01/09/2017","445.47","141.73","5228"
"04/09/2017","445.57","142.13","5229"
"05/09/2017","443.98","142.39","5230"
"06/09/2017","445.17","143.46","5231"
"08/09/2017","445.43","144.06","5232"
"11/09/2017","444.12","143.26","5233"
"12/09/2017","448.83","143.44","5234"
"13/09/2017","460.68","147.14","5235"
"14/09/2017","462.28","148.36","5236"
"15/09/2017","468.86","150.52","5237"
"18/09/2017","468.52","149.59","5238"
"19/09/2017","458.9","146.19","5239"
"20/09/2017","461.31","147.29","5240"
"21/09/2017","460.06","146.33","5241"
"22/09/2017","459.69","147.05","5242"
"25/09/2017","451.27","142.99","5243"
"26/09/2017","450.23","142.07","5244"
"27/09/2017","451.26","141.42","5245"
"28/09/2017","449.1","141.18","5246"
"29/09/2017","448.53","141.63","5247"
"02/10/2017","445.1","141.12","5248"
"03/10/2017","442.08","140.52","5249"
"04/10/2017","438.28","140.03","5250"
"05/10/2017","440.47","139.65","5251"
"06/10/2017","448.55","142.08","5252"
"09/10/2017","454.28","142.59","5253"
"10/10/2017","454.45","142.95","5254"
"11/10/2017","445.79","140.8","5255"
"13/10/2017","444.54","141.08","5256"
"16/10/2017","439.72","138.76","5257"
"17/10/2017","440.54","139.06","5258"
"18/10/2017","440.14","139.07","5259"
"19/10/2017","445.65","140.36","5260"
"20/10/2017","446.29","140.03","5261"
"23/10/2017","443.85","137.63","5262"
"24/10/2017","443.15","136.02","5263"
"25/10/2017","444.47","137.05","5264"
"26/10/2017","448.51","136.91","5265"
"27/10/2017","455.06","140.23","5266"
"30/10/2017","452.83","138.1","5267"
"31/10/2017","451.2","137.77","5268"
"01/11/2017","445.63","136.45","5269"
"03/11/2017","446.92","135.43","5270"
"06/11/2017","452.79","138.89","5271"
"07/11/2017","449.09","136.88","5272"
"08/11/2017","449.65","137.97","5273"
"09/11/2017","452.4","138.99","5274"
"10/11/2017","454.08","138.48","5275"
"13/11/2017","455.25","138.16","5276"
"14/11/2017","457.89","138.5","5277"
"16/11/2017","453.72","138.5","5278"
"17/11/2017","452.3","138.74","5279"
"20/11/2017","449.03","137.64","5280"
"21/11/2017","452.97","139.37","5281"
"22/11/2017","451.73","139.64","5282"
"23/11/2017","451.47","140.17","5283"
"24/11/2017","454.06","140.62","5284"
"27/11/2017","454.18","141.14","5285"
"28/11/2017","457.98","142.63","5286"
"29/11/2017","460.12","141.75","5287"
"30/11/2017","456.27","139.23","5288"
"01/12/2017","458.94","140.87","5289"
"04/12/2017","454.98","140.3","5290"
"05/12/2017","455.35","140.97","5291"
"06/12/2017","452.54","139.63","5292"
"07/12/2017","447.65","136.15","5293"
"08/12/2017","443.6","134.42","5294"
"11/12/2017","445.61","135.07","5295"
"12/12/2017","440.83","132.5","5296"
"13/12/2017","443.5","133.95","5297"
"14/12/2017","445.64","133.39","5298"
"15/12/2017","444.19","134.36","5299"
"18/12/2017","445.45","135.11","5300"
"19/12/2017","445.94","135.09","5301"
"20/12/2017","447.15","135.87","5302"
"21/12/2017","445.62","134.63","5303"
"22/12/2017","443.34","133.14","5304"
"26/12/2017","444.62","134.04","5305"
"27/12/2017","448.24","135.38","5306"
"28/12/2017","446.7","135","5307"
"02/01/2018","455.34","139.68","5308"
"03/01/2018","453.41","139.85","5309"
"04/01/2018","454.29","140.78","5310"
"05/01/2018","454.8","140.76","5311"
"08/01/2018","449.1","138.87","5312"
"09/01/2018","448.34","138.04","5313"
"10/01/2018","448.24","138.86","5314"
"11/01/2018","445.41","138.15","5315"
"12/01/2018","443.64","138.29","5316"
"15/01/2018","444.7","138.58","5317"
"16/01/2018","442.55","137.06","5318"
"17/01/2018","445.29","138.5","5319"
"18/01/2018","443.82","138.22","5320"
"19/01/2018","443.86","138.75","5321"
"22/01/2018","445.71","138.94","5322"
"23/01/2018","443.62","136.84","5323"
"24/01/2018","443.31","139.54","5324"
"25/01/2018","441.12","140.53","5325"
"26/01/2018","444.62","141.33","5326"
"29/01/2018","443.88","140.2","5327"
"30/01/2018","442.06","139.14","5328"
"31/01/2018","444.18","139.37","5329"
"01/02/2018","439.89","138.81","5330"
"02/02/2018","439.64","136.87","5331"
"05/02/2018","440.31","135.69","5332"
"06/02/2018","442.67","136.63","5333"
"07/02/2018","442.33","134.94","5334"
"08/02/2018","442.31","134.77","5335"
"09/02/2018","444.83","134.47","5336"
"14/02/2018","442.81","137.09","5337"
"15/02/2018","441.95","136.53","5338"
"16/02/2018","434.47","134.97","5339"
"19/02/2018","433.9","134.17","5340"
"20/02/2018","433.39","133.23","5341"
"21/02/2018","433.9","133.47","5342"
"22/02/2018","435.45","134.15","5343"
"23/02/2018","435.47","134.36","5344"
"26/02/2018","434.37","134.19","5345"
"27/02/2018","435.7","134.18","5346"
"28/02/2018","436.49","134.8","5347"
"01/03/2018","437.48","134.36","5348"
"02/03/2018","437.18","134.47","5349"
"05/03/2018","429.48","132.27","5350"
"06/03/2018","431.9","134.63","5351"
"07/03/2018","432.83","133.38","5352"
"08/03/2018","430.98","132.04","5353"
"09/03/2018","430.28","132.39","5354"
"12/03/2018","429.83","132.05","5355"
"13/03/2018","434.54","133.13","5356"
"14/03/2018","431.57","132.22","5357"
"15/03/2018","426.73","129.67","5358"
"16/03/2018","427.1","130.45","5359"
"19/03/2018","427.36","130.02","5360"
"20/03/2018","426.22","128.85","5361"
"21/03/2018","427.16","130.59","5362"
"22/03/2018","429.91","130.2","5363"
"23/03/2018","424.28","128.03","5364"
"26/03/2018","425.43","128.8","5365"
"27/03/2018","429.78","129.06","5366"
"28/03/2018","428.96","128.82","5367"
"29/03/2018","427.18","129.41","5368"
"02/04/2018","424.46","127.93","5369"
"03/04/2018","426.01","127.7","5370"
"04/04/2018","425.57","127.53","5371"
"05/04/2018","425.44","127.26","5372"
"06/04/2018","428.07","127.02","5373"
"09/04/2018","429.15","126.18","5374"
"10/04/2018","431.07","126.56","5375"
"11/04/2018","429.5","127.11","5376"
"12/04/2018","433.34","127.38","5377"
"13/04/2018","430.78","125.85","5378"
"16/04/2018","428.19","125.13","5379"
"17/04/2018","428.92","126.01","5380"
"18/04/2018","425.59","125.99","5381"
"19/04/2018","427.57","126.16","5382"
"20/04/2018","427.02","125.15","5383"
"23/04/2018","432.81","125.53","5384"
"24/04/2018","437.75","126.19","5385"
"25/04/2018","436.6","125.21","5386"
"26/04/2018","437.32","125.7","5387"
"27/04/2018","439.13","126.84","5388"
"30/04/2018","440.67","125.69","5389"
"02/05/2018","449.3","126.63","5390"
"03/05/2018","453.95","128.74","5391"
"04/05/2018","451.15","128.09","5392"
"07/05/2018","445.31","125.3","5393"
"08/05/2018","447.24","125.24","5394"
"09/05/2018","445.49","123.61","5395"
"10/05/2018","444.31","125.3","5396"
"11/05/2018","448.47","124.47","5397"
"14/05/2018","443","122.21","5398"
"15/05/2018","445.21","121.58","5399"
"16/05/2018","445.28","121.07","5400"
"17/05/2018","452.17","122.04","5401"
"18/05/2018","455.8","121.77","5402"
"21/05/2018","458.01","124.22","5403"
"22/05/2018","455.47","125.13","5404"
"23/05/2018","451.98","124.62","5405"
"24/05/2018","454.34","124.61","5406"
"25/05/2018","456.17","124.2","5407"
"28/05/2018","454.95","121.74","5408"
"29/05/2018","457.17","122.04","5409"
"30/05/2018","456.63","122.09","5410"
"01/06/2018","459.52","122.08","5411"
"04/06/2018","458.06","122.48","5412"
"05/06/2018","459.14","120.48","5413"
"06/06/2018","460.5","120.61","5414"
"07/06/2018","465.92","118.86","5415"
"08/06/2018","455.68","122.59","5416"
"11/06/2018","451.09","121.29","5417"
"12/06/2018","455.19","122.49","5418"
"13/06/2018","449.82","121.02","5419"
"14/06/2018","450.93","118.76","5420"
"15/06/2018","449.29","120.71","5421"
"18/06/2018","448.99","119.79","5422"
"19/06/2018","446.42","119.27","5423"
"20/06/2018","446.05","118.1","5424"
"21/06/2018","447.97","118.89","5425"
"22/06/2018","445.34","117.94","5426"
"25/06/2018","449.58","118.87","5427"
"26/06/2018","450.63","118.71","5428"
"27/06/2018","451.51","117.22","5429"
"28/06/2018","450.12","116.55","5430"
"29/06/2018","451.14","116.42","5431"
"02/07/2018","445.88","114.01","5432"
"03/07/2018","445.56","114.45","5433"
"04/07/2018","446.06","114.02","5434"
"05/07/2018","441.79","112.33","5435"
"06/07/2018","443.08","113.43","5436"
"09/07/2018","447.56","115.67","5437"
"10/07/2018","444.53","117.04","5438"
"11/07/2018","444.84","114.65","5439"
"12/07/2018","443.5","114.16","5440"
"13/07/2018","441.86","114.71","5441"
"16/07/2018","444.21","115.05","5442"
"17/07/2018","441.1","114.84","5443"
"18/07/2018","431.85","112.67","5444"
"19/07/2018","434.8","112.47","5445"
"20/07/2018","434.76","114.99","5446"
"23/07/2018","437.73","115.62","5447"
"24/07/2018","434.48","116.05","5448"
"25/07/2018","433.78","117.05","5449"
"26/07/2018","430.71","115.13","5450"
"27/07/2018","432.78","116.56","5451"
"30/07/2018","432.52","116.02","5452"
"31/07/2018","430.02","114.55","5453"
"01/08/2018","426.83","113.7","5454"
"02/08/2018","421.88","112.29","5455"
"03/08/2018","420.04","113.37","5456"
"06/08/2018","421.53","113.04","5457"
"07/08/2018","422.75","112.34","5458"
"08/08/2018","420.56","111.56","5459"
"09/08/2018","423.83","111.54","5460"
"10/08/2018","426.36","110.51","5461"
"13/08/2018","427.63","109.62","5462"
"14/08/2018","426.15","110.23","5463"
"15/08/2018","424.4","108.79","5464"
"16/08/2018","416.55","106.75","5465"
"17/08/2018","415.24","105.95","5466"
"20/08/2018","410.34","103.67","5467"
"21/08/2018","408.01","101.42","5468"
"22/08/2018","408.15","100.58","5469"
"23/08/2018","415.58","100.99","5470"
"24/08/2018","425.5","103.68","5471"
"27/08/2018","426.77","104.47","5472"
"28/08/2018","424.23","102.37","5473"
"29/08/2018","425.67","103.37","5474"
"30/08/2018","426.13","102.43","5475"
"31/08/2018","422.44","103.84","5476"
"03/09/2018","423.4","102.05","5477"
"04/09/2018","421.64","101.48","5478"
"05/09/2018","426.68","103.26","5479"
"06/09/2018","424.5","103.16","5480"
"10/09/2018","421.94","103.04","5481"
"11/09/2018","422.04","101.45","5482"
"12/09/2018","422.52","101.89","5483"
"13/09/2018","422.28","100.59","5484"
"14/09/2018","418.56","100.49","5485"
"17/09/2018","414.08","100.51","5486"
"18/09/2018","412.02","99.74","5487"
"19/09/2018","406.31","98.5","5488"
"20/09/2018","411.32","100.91","5489"
"21/09/2018","409.74","101.42","5490"
"24/09/2018","406.47","99.58","5491"
"25/09/2018","408.78","100.12","5492"
"26/09/2018","403.95","100.36","5493"
"27/09/2018","404.51","101.46","5494"
"28/09/2018","411.69","101.83","5495"
"01/10/2018","417.71","103.91","5496"
"02/10/2018","425","108.14","5497"
"03/10/2018","423.86","108.74","5498"
"04/10/2018","425.22","109.28","5499"
"05/10/2018","430.81","111.47","5500"
"08/10/2018","431.79","114.81","5501"
"09/10/2018","433.63","116.88","5502"
"10/10/2018","433.03","115.23","5503"
"11/10/2018","431.12","114.35","5504"
"15/10/2018","449.66","120.36","5505"
"16/10/2018","443.81","119.3","5506"
"17/10/2018","454.49","123.43","5507"
"18/10/2018","455.67","122.85","5508"
"19/10/2018","458.1","123.51","5509"
"22/10/2018","447.39","121.24","5510"
"23/10/2018","456.81","123.53","5511"
"24/10/2018","456.48","122.25","5512"
"25/10/2018","455.9","123.22","5513"
"26/10/2018","453.26","124.25","5514"
"29/10/2018","440.66","118.81","5515"
"30/10/2018","442.26","119.69","5516"
"31/10/2018","440.42","118.74","5517"
"01/11/2018","446.22","120.99","5518"
"05/11/2018","447.45","120.32","5519"
"06/11/2018","445.56","118.69","5520"
"07/11/2018","446.82","119.44","5521"
"08/11/2018","451.11","120.52","5522"
"09/11/2018","445.33","119.2","5523"
"12/11/2018","435.84","116.22","5524"
"13/11/2018","435.63","114.04","5525"
"14/11/2018","444.24","117.28","5526"
"16/11/2018","441.19","118.09","5527"
"19/11/2018","436.39","115.97","5528"
"20/11/2018","440.47","117.17","5529"
"21/11/2018","440.34","116.34","5530"
"22/11/2018","438.82","115.33","5531"
"23/11/2018","435.32","114.08","5532"
"26/11/2018","436.14","111.72","5533"
"27/11/2018","446.3","114.82","5534"
"28/11/2018","443.71","115.52","5535"
"29/11/2018","442.45","114.83","5536"
"30/11/2018","432.54","112.12","5537"
"03/12/2018","432.39","112.92","5538"
"04/12/2018","430.06","111.41","5539"
"05/12/2018","428.08","110.64","5540"
"06/12/2018","429.43","110.42","5541"
"07/12/2018","427.62","110.16","5542"
"10/12/2018","427.61","109","5543"
"11/12/2018","419.85","107.21","5544"
"12/12/2018","419.58","108.98","5545"
"13/12/2018","420.01","108.33","5546"
"14/12/2018","418.5","107.23","5547"
"17/12/2018","414.53","106.43","5548"
"18/12/2018","413.37","105.97","5549"
"19/12/2018","412.39","106.45","5550"
"20/12/2018","412.53","107.12","5551"
"21/12/2018","413.1","106.17","5552"
"26/12/2018","417.17","106.45","5553"
"27/12/2018","414.14","106.24","5554"
"28/12/2018","415.45","107.21","5555"
"02/01/2019","407.8","106.89","5556"
"03/01/2019","406.66","108.27","5557"
"04/01/2019","407.57","109.74","5558"
"07/01/2019","405.63","108.78","5559"
"08/01/2019","411.77","110.99","5560"
"09/01/2019","411.99","111.8","5561"
"10/01/2019","409.93","110.22","5562"
"11/01/2019","408.58","109.98","5563"
"14/01/2019","407.67","110.3","5564"
"15/01/2019","402.67","107.98","5565"
"16/01/2019","404.07","108.36","5566"
"17/01/2019","407.61","108.93","5567"
"18/01/2019","415.41","110.57","5568"
"21/01/2019","417.27","110.98","5569"
"22/01/2019","412.64","108.67","5570"
"23/01/2019","413.97","109.89","5571"
"24/01/2019","418.21","110.93","5572"
"25/01/2019","418.56","111.24","5573"
"28/01/2019","413.73","109.92","5574"
"29/01/2019","410.74","110.3","5575"
"30/01/2019","411.55","110.54","5576"
"31/01/2019","415.13","113.7","5577"
"01/02/2019","415.64","113.56","5578"
"04/02/2019","417.87","113.83","5579"
"05/02/2019","418.51","114.25","5580"
"06/02/2019","420.46","113.61","5581"
"07/02/2019","418.48","112.92","5582"
"08/02/2019","418.21","112","5583"
"11/02/2019","409.73","108.97","5584"
"12/02/2019","408.98","110.33","5585"
"13/02/2019","408.62","108.88","5586"
"14/02/2019","405.12","108.24","5587"
"15/02/2019","405.26","109.41","5588"
"18/02/2019","404.19","108.24","5589"
"19/02/2019","403.12","108.75","5590"
"20/02/2019","402.51","108","5591"
"21/02/2019","401.84","107.07","5592"
"22/02/2019","403.63","108.07","5593"
"25/02/2019","401.42","107.36","5594"
"26/02/2019","396.32","105.74","5595"
"27/02/2019","397.4","106.57","5596"
"28/02/2019","396.68","105.78","5597"
"01/03/2019","398.43","105.57","5598"
"06/03/2019","400.33","104.31","5599"
"07/03/2019","401.27","102.97","5600"
"08/03/2019","403.09","104.21","5601"
"11/03/2019","401.91","104.64","5602"
"12/03/2019","395.58","103.8","5603"
"13/03/2019","398.22","104.6","5604"
"14/03/2019","399.14","103.78","5605"
"15/03/2019","398.96","104.49","5606"
"18/03/2019","395.22","104.31","5607"
"19/03/2019","393.28","103.93","5608"
"20/03/2019","387.99","103.46","5609"
"21/03/2019","388.89","102.5","5610"
"22/03/2019","389.35","99.73","5611"
"25/03/2019","390.88","101.29","5612"
"26/03/2019","392.84","101.59","5613"
"27/03/2019","394.11","99.77","5614"
"28/03/2019","393.99","100.76","5615"
"29/03/2019","393.08","100.4","5616"
"01/04/2019","387.09","99.95","5617"
"02/04/2019","384.58","99.74","5618"
"03/04/2019","392.46","101.41","5619"
"04/04/2019","392.56","101.91","5620"
"05/04/2019","388.85","100.58","5621"
"08/04/2019","385.4","100.18","5622"
"09/04/2019","389.57","101.06","5623"
"10/04/2019","389.32","101.97","5624"
"11/04/2019","376.92","97.7","5625"
"12/04/2019","377.13","97.02","5626"
"15/04/2019","380.58","98.34","5627"
"16/04/2019","381.09","97.79","5628"
"17/04/2019","375.48","95.49","5629"
"18/04/2019","382.11","97.23","5630"
"22/04/2019","383.57","97.57","5631"
"23/04/2019","384.33","97.99","5632"
"24/04/2019","384.41","96.44","5633"
"25/04/2019","384.32","97.2","5634"
"26/04/2019","383","97.43","5635"
"29/04/2019","381.97","96.92","5636"
"30/04/2019","386.67","98.67","5637"
"02/05/2019","382.13","96.5","5638"
"03/05/2019","382.47","97.17","5639"
"06/05/2019","381.01","96.29","5640"
"07/05/2019","376.64","94.9","5641"
"08/05/2019","376.58","95.85","5642"
"09/05/2019","380.81","96.43","5643"
"10/05/2019","382.45","97.04","5644"
"13/05/2019","380.66","95.57","5645"
"14/05/2019","383.24","96.46","5646"
"15/05/2019","384.08","96.21","5647"
"16/05/2019","385.13","95.38","5648"
"17/05/2019","384.26","93.72","5649"
"20/05/2019","383.04","93.38","5650"
"21/05/2019","389.37","96.09","5651"
"22/05/2019","388.47","96.11","5652"
"23/05/2019","391.64","96.82","5653"
"24/05/2019","392.17","97.7","5654"
"27/05/2019","391.77","97.14","5655"
"28/05/2019","400.97","99.82","5656"
"29/05/2019","409.81","103.1","5657"
"30/05/2019","414.31","104.2","5658"
"31/05/2019","417.8","106.42","5659"
"03/06/2019","422.55","108.46","5660"
"04/06/2019","427.58","110.83","5661"
"05/06/2019","403.57","103.48","5662"
"06/06/2019","413.84","106.69","5663"
"07/06/2019","411.63","106.31","5664"
"10/06/2019","408.39","105.31","5665"
"11/06/2019","405.25","105.34","5666"
"12/06/2019","407.84","105.71","5667"
"13/06/2019","403.44","104.63","5668"
"14/06/2019","403.38","103.62","5669"
"17/06/2019","401.64","102.96","5670"
"18/06/2019","396.8","102.77","5671"
"19/06/2019","397.42","103.15","5672"
"21/06/2019","402.12","105.27","5673"
"24/06/2019","410.65","107.39","5674"
"25/06/2019","424.04","110.11","5675"
"26/06/2019","423.57","110.08","5676"
"27/06/2019","428.69","111.9","5677"
"28/06/2019","434.39","113.24","5678"
"01/07/2019","440.87","114.66","5679"
"02/07/2019","438.08","113.7","5680"
"03/07/2019","452.92","118.53","5681"
"04/07/2019","451.45","118.99","5682"
"05/07/2019","443.63","116.22","5683"
"08/07/2019","433.2","113.82","5684"
"09/07/2019","432.27","114.18","5685"
"10/07/2019","422.98","112.7","5686"
"11/07/2019","422.18","112.58","5687"
"12/07/2019","421.59","112.69","5688"
"15/07/2019","430.26","114.52","5689"
"16/07/2019","415.95","110.54","5690"
"17/07/2019","422.54","112.41","5691"
"18/07/2019","426","114.24","5692"
"19/07/2019","424.77","113.36","5693"
"22/07/2019","415.99","111.29","5694"
"23/07/2019","408.85","108.36","5695"
"24/07/2019","408.96","108.45","5696"
"25/07/2019","408.98","108.11","5697"
"26/07/2019","405.8","107.7","5698"
"29/07/2019","409.25","108.3","5699"
"30/07/2019","405.28","106.82","5700"
"31/07/2019","402.56","105.99","5701"
"01/08/2019","400.7","104.29","5702"
"02/08/2019","407.25","104.85","5703"
"05/08/2019","402.81","101.69","5704"
"06/08/2019","404.66","102.29","5705"
"07/08/2019","407.06","102.38","5706"
"08/08/2019","410.31","104.54","5707"
"09/08/2019","408.13","103.61","5708"
"12/08/2019","402.43","101.16","5709"
"13/08/2019","405.06","102.21","5710"
"14/08/2019","408.46","101.18","5711"
"15/08/2019","409.13","102.46","5712"
"16/08/2019","404.98","101.24","5713"
"19/08/2019","401.37","98.71","5714"
"20/08/2019","405.93","100.48","5715"
"21/08/2019","406.26","100.96","5716"
"22/08/2019","405.64","99.62","5717"
"23/08/2019","409.89","99.56","5718"
"26/08/2019","418.13","100.73","5719"
"27/08/2019","419.23","101.04","5720"
"28/08/2019","422.1","101.57","5721"
"29/08/2019","415.64","99.84","5722"
"30/08/2019","417.18","100.99","5723"
"02/09/2019","417.58","99.85","5724"
"03/09/2019","420.55","100.63","5725"
"04/09/2019","418.66","102.01","5726"
"05/09/2019","415.47","101.31","5727"
"06/09/2019","416.63","102.29","5728"
"09/09/2019","419.61","102.42","5729"
"10/09/2019","431.28","105.22","5730"
"11/09/2019","437.66","107.72","5731"
"12/09/2019","439.65","108.37","5732"
"13/09/2019","438.02","107.07","5733"
"16/09/2019","440.51","107.71","5734"
"17/09/2019","431.94","105.87","5735"
"18/09/2019","432.57","105.22","5736"
"19/09/2019","429.95","103.43","5737"
"20/09/2019","433","104.26","5738"
"23/09/2019","432.66","103.73","5739"
"24/09/2019","432.86","103.73","5740"
"25/09/2019","438.21","105.47","5741"
"26/09/2019","437.5","105.17","5742"
"27/09/2019","440.42","106","5743"
"30/09/2019","438.49","105.64","5744"
"01/10/2019","439.25","105.51","5745"
"02/10/2019","437.29","105.75","5746"
"03/10/2019","437.18","107.05","5747"
"04/10/2019","426.74","105.08","5748"
"07/10/2019","420.43","102.49","5749"
"08/10/2019","415.74","101.65","5750"
"09/10/2019","415.53","101.5","5751"
"10/10/2019","411.92","99.93","5752"
"11/10/2019","413.72","101.28","5753"
"14/10/2019","414.88","100.53","5754"
"15/10/2019","414.94","99.79","5755"
"16/10/2019","413.31","99.4","5756"
"17/10/2019","414.04","99.53","5757"
"18/10/2019","419.99","102.06","5758"
"21/10/2019","416.03","100.61","5759"
"22/10/2019","422.18","103.65","5760"
"23/10/2019","420.48","104.29","5761"
"24/10/2019","417.81","103.52","5762"
"25/10/2019","424.23","105.85","5763"
"28/10/2019","422.64","105.95","5764"
"29/10/2019","421.58","105.47","5765"
"30/10/2019","424.07","106.31","5766"
"31/10/2019","432.49","107.8","5767"
"01/11/2019","438.38","109.62","5768"
"04/11/2019","436.51","108.91","5769"
"05/11/2019","445.87","111.72","5770"
"06/11/2019","457.37","111.96","5771"
"07/11/2019","462.84","113.22","5772"
"08/11/2019","474.27","114.12","5773"
"11/11/2019","464.62","112.31","5774"
"12/11/2019","464.57","111.41","5775"
"13/11/2019","473.13","113","5776"
"14/11/2019","471.21","112.46","5777"
"18/11/2019","466.89","111.16","5778"
"19/11/2019","462.37","110.17","5779"
"20/11/2019","475.8","113.19","5780"
"21/11/2019","490.53","116.9","5781"
"22/11/2019","489.53","116.8","5782"
"25/11/2019","504.52","119.78","5783"
"26/11/2019","499.61","117.72","5784"
"27/11/2019","507.54","119.22","5785"
"28/11/2019","506.68","120.24","5786"
"29/11/2019","510.02","120.43","5787"
"02/12/2019","522.45","123.86","5788"
"03/12/2019","526.37","125.09","5789"
"04/12/2019","524.09","124.64","5790"
"05/12/2019","531.52","126.98","5791"
"06/12/2019","536.7","129.54","5792"
"09/12/2019","545","131.87","5793"
"10/12/2019","557.99","134.62","5794"
"11/12/2019","562.1","136","5795"
"12/12/2019","568.74","139.23","5796"
"13/12/2019","550.06","133.93","5797"
"16/12/2019","571.63","140.76","5798"
"17/12/2019","555.14","136.6","5799"
"18/12/2019","554.39","136.31","5800"
"19/12/2019","541.17","133.26","5801"
"20/12/2019","543.29","132.61","5802"
"23/12/2019","536.11","131.56","5803"
"26/12/2019","539.83","132.87","5804"
"27/12/2019","543.45","134.25","5805"
"30/12/2019","548.21","136.51","5806"
"02/01/2020","534.42","132.84","5807"
"03/01/2020","534.07","131.77","5808"
"06/01/2020","514.24","126.32","5809"
"07/01/2020","509.5","125.49","5810"
"08/01/2020","502.34","124.07","5811"
"09/01/2020","498.57","121.99","5812"
"10/01/2020","502.57","123.15","5813"
"13/01/2020","493.84","119.37","5814"
"14/01/2020","491.04","118.93","5815"
"15/01/2020","489.77","117.25","5816"
"16/01/2020","487.7","116.28","5817"
"17/01/2020","488.66","117.44","5818"
"20/01/2020","488.08","116.51","5819"
"21/01/2020","485.12","115.51","5820"
"22/01/2020","487.44","116.7","5821"
"23/01/2020","488.23","117.22","5822"
"24/01/2020","485.06","115.88","5823"
"27/01/2020","475.01","112.96","5824"
"28/01/2020","475.97","113.49","5825"
"29/01/2020","471.06","111.57","5826"
"30/01/2020","470.22","110.35","5827"
"31/01/2020","473.81","110.63","5828"
"03/02/2020","453.7","106.78","5829"
"04/02/2020","452.94","106.4","5830"
"05/02/2020","455.96","107.44","5831"
"06/02/2020","458.7","107.25","5832"
"07/02/2020","461.41","106.83","5833"
"10/02/2020","464.85","107.43","5834"
"11/02/2020","467.4","108.05","5835"
"12/02/2020","469.31","107.96","5836"
"13/02/2020","484.06","111.43","5837"
"14/02/2020","498.94","116.03","5838"
"17/02/2020","498.77","115.3","5839"
"18/02/2020","488","111.98","5840"
"19/02/2020","493.29","112.91","5841"
"20/02/2020","486.89","111.01","5842"
"21/02/2020","501.1","114.14","5843"
"26/02/2020","505.14","113.79","5844"
"27/02/2020","511.41","114.41","5845"
"28/02/2020","522.42","116.3","5846"
"02/03/2020","533.54","118.96","5847"
"03/03/2020","548.53","121.63","5848"
"04/03/2020","547.9","119.68","5849"
"05/03/2020","537.74","115.69","5850"
"06/03/2020","525.3","113.48","5851"
"09/03/2020","532.71","112.27","5852"
"10/03/2020","544.28","117.2","5853"
"11/03/2020","541.48","114.38","5854"
"12/03/2020","544.55","113.02","5855"
"13/03/2020","540.39","111.37","5856"
"16/03/2020","543.26","108","5857"
"17/03/2020","538.1","107.6","5858"
"18/03/2020","558.49","106.83","5859"
"19/03/2020","569.41","111.67","5860"
